date,open,high,low,close,volume
30/06/17,63.2745,63.8265,63.2377,63.4125,24161068
03/07/17,63.7805,64.0289,62.5753,62.7133,16165500
05/07/17,62.7915,63.8817,62.7593,63.5505,21176272
06/07/17,62.8053,63.2745,62.6673,63.0813,21117572
07/07/17,63.2009,64.2497,63.2009,63.9001,16878317
10/07/17,63.9001,64.6268,63.6609,64.3785,15014503
11/07/17,64.3969,65.0224,64.1669,64.3877,17460022
12/07/17,65.0316,65.5744,64.9028,65.4548,17750925
13/07/17,65.7768,66.2735,65.602,66.0252,20269816
14/07/17,66.4576,67.4051,66.2,66.9543,25868086
17/07/17,66.9727,67.5707,66.8991,67.4787,21803907
18/07/17,67.2395,67.5155,66.8439,67.4327,26435296
19/07/17,67.6167,68.1135,67.5707,67.9479,22416222
20/07/17,68.2423,68.3527,67.4143,68.2791,42361025
21/07/17,67.5707,68.3435,67.3131,67.8835,46717082
24/07/17,67.6443,67.8467,67.2763,67.7087,21394826
25/07/17,67.8927,68.3619,67.6167,68.2515,22018681
26/07/17,68.3895,68.4263,67.9019,68.1227,16252233
27/07/17,67.8559,68.4631,66.5312,67.3039,36844220
28/07/17,66.8531,67.4419,66.7335,67.1935,18306680
31/07/17,67.4327,67.5615,66.6139,66.8807,23600054
01/08/17,67.2487,67.5431,66.6875,66.7703,20823890
02/08/17,66.7427,66.7519,65.7262,66.476,26499158
03/08/17,66.4116,66.6415,66.0942,66.3748,18214424
04/08/17,66.6047,67.1935,66.4576,66.8623,22578952
07/08/17,66.9727,67.0647,66.476,66.6047,18705681
08/08/17,66.3196,67.2763,66.0068,66.9635,22044587
09/08/17,66.4668,66.7059,66.2828,66.6691,22213410
10/08/17,66.1448,66.4116,65.6388,65.694,24734461
11/08/17,65.878,66.8807,65.5744,66.6967,21443675
14/08/17,67.2119,67.8191,67.1107,67.6995,20096592
15/08/17,68.0601,68.0601,67.5514,67.7179,19181402
16/08/17,67.8289,68.5318,67.6717,68.1156,18150402
17/08/17,68.0508,68.319,66.9595,66.9595,22977519
18/08/17,66.8393,67.3664,66.5248,67.0427,18761491
21/08/17,67.0243,67.0335,66.3121,66.7283,17734767
22/08/17,66.9133,67.7364,66.9133,67.6624,14343674
23/08/17,67.4774,67.6532,67.0797,67.2555,13766507
24/08/17,67.274,67.3849,66.6543,67.2277,17098282
25/08/17,67.3849,67.8381,67.0335,67.348,12794301
28/08/17,67.5699,67.5977,67.0982,67.3572,14569715
29/08/17,66.8208,67.6624,66.6358,67.5607,11478382
30/08/17,67.5237,68.6334,67.3566,68.4485,16897801
31/08/17,68.467,69.3271,68.2543,69.1514,27652811
01/09/17,69.0959,69.1237,68.1063,68.3838,21736161
05/09/17,67.8289,68.3375,67.4959,68.0786,22242384
06/09/17,68.1988,68.4763,67.8381,67.8844,16535785
07/09/17,68.1433,68.9942,68.0693,68.7537,17471200
08/09/17,68.7445,68.8462,68.2913,68.4208,14703816
11/09/17,68.726,69.3133,68.726,69.1422,17910383
12/09/17,69.1422,69.5861,68.7815,69.0682,14394850
13/09/17,69.2994,69.5769,68.948,69.5584,13380802
14/09/17,69.3641,69.8173,68.9202,69.1514,15733914
15/09/17,69.2069,69.7248,68.504,69.6508,38578441
18/09/17,69.5769,70.2612,69.4011,69.5121,23306959
19/09/17,69.5584,70.0208,69.3734,69.7711,16093344
20/09/17,69.6878,69.8728,68.726,69.3086,21587878
21/09/17,69.4659,69.5861,68.541,68.6335,19186140
22/09/17,68.43,68.911,68.3006,68.8185,14111365
25/09/17,68.5225,68.6705,67.4404,67.7549,24149163
26/09/17,68.1341,68.2636,67.5052,67.7549,18019577
27/09/17,68.0231,68.5965,67.6717,68.3006,19565135
28/09/17,68.0138,68.4115,67.8011,68.319,10883787
29/09/17,68.3838,68.9341,68.3283,68.8925,17079114
02/10/17,69.0959,69.3734,68.7121,69.0034,15304762
03/10/17,69.0589,69.2532,68.6196,68.6797,12190403
04/10/17,68.4393,69.1052,68.1711,69.0774,13317681
05/10/17,69.5676,70.4,69.3271,70.2612,21195261
06/10/17,69.9838,70.3167,69.8636,70.289,13959814
09/10/17,70.2612,70.7977,70.1595,70.5572,11386502
10/10/17,70.5942,70.8716,70.4185,70.5572,13944545
11/10/17,70.6219,70.7144,70.2427,70.6774,15388898
12/10/17,70.7422,71.4821,70.6312,71.3248,16876538
13/10/17,71.7595,72.0185,71.4821,71.667,15335742
16/10/17,71.6023,71.963,71.5375,71.815,12380093
17/10/17,71.6485,71.7873,71.4451,71.7595,16823989
18/10/17,71.8335,72,71.556,71.778,13300701
19/10/17,71.741,72.074,71.5375,72.0555,15092758
20/10/17,72.4347,73.0358,72.3422,72.8878,22866426
23/10/17,73.0543,73.378,72.8416,72.9063,20627173
24/10/17,72.9711,73.2485,72.5641,72.9341,17517182
25/10/17,72.6751,73.156,72.1479,72.7214,20410808
26/10/17,73.2485,73.452,72.8323,72.8416,32120717
27/10/17,78.03,79.7225,77.3271,77.5121,71066729
30/10/17,77.4104,77.9884,76.8601,77.5861,31756653
31/10/17,78.0208,78.0208,76.8647,76.9295,27086575
01/11/17,77.3919,77.4659,76.652,76.9295,22307371
02/11/17,77.0867,78.1133,76.874,77.7341,23992945
03/11/17,77.7618,78.1873,77.1329,77.8173,17633543
06/11/17,77.8728,78.3352,77.7641,78.1225,19860852
07/11/17,78.4,78.5202,77.6231,77.9375,17939727
08/11/17,77.8173,78.252,77.5306,78.2058,17593880
09/11/17,77.7896,77.9375,76.6705,77.7711,21171550
10/11/17,77.4936,77.7757,76.9757,77.5676,19397793
13/11/17,77.3734,77.6323,77.1884,77.6231,14196896
14/11/17,77.2254,77.7803,76.7445,77.7341,18801280
15/11/17,77.5884,77.7929,76.8634,77.1329,19383102
16/11/17,77.2445,77.5419,77.0957,77.3374,20962750
17/11/17,77.2631,77.2631,76.4451,76.5938,22078993
20/11/17,76.5938,76.7704,76.4544,76.7146,16314978
21/11/17,76.9098,77.9323,76.9098,77.8208,21237454
22/11/17,77.923,77.9881,77.1887,77.2538,20553089
24/11/17,77.1608,77.5512,76.947,77.3932,7425603
27/11/17,77.4397,78.0625,77.4304,77.9602,18265242
28/11/17,78.1461,79.0664,78.0996,78.899,21925959
29/11/17,78.741,78.9336,77.3142,77.4676,27381109
30/11/17,77.6256,78.5644,77.4676,78.2391,33054647
01/12/17,77.7092,78.834,77.356,78.3227,29532132
04/12/17,78.4715,78.4807,75.0136,75.3668,39094880
05/12/17,75.6085,76.8541,75.2739,75.8409,26152261
06/12/17,75.8037,77.2816,75.6921,76.947,26162054
07/12/17,76.7239,76.9656,76.222,76.6774,23184547
08/12/17,77.7371,78.6202,77.4583,78.2298,24489106
11/12/17,78.3506,79.3545,78.1926,79.2244,22857854
12/12/17,79.2987,79.9866,79.0849,79.5497,23924105
13/12/17,79.6984,79.9401,79.1686,79.3359,22062679
14/12/17,79.4103,79.8229,78.5737,78.7224,19305961
15/12/17,79.2523,80.9533,78.899,80.7302,53936687
18/12/17,80.9812,81.3343,80.1539,80.2933,22283752
19/12/17,80.2655,80.2655,79.2616,79.7821,23524787
20/12/17,80.126,80.219,78.741,79.4939,23674931
21/12/17,79.9866,80.0331,79.3824,79.4754,17990745
22/12/17,79.3824,79.5962,78.9362,79.4846,14145841
26/12/17,79.2987,79.5075,79.0385,79.3824,9891237
27/12/17,79.6148,79.9215,79.2104,79.6706,14678025
28/12/17,79.8472,79.8751,79.5218,79.6798,10594344
29/12/17,79.5962,79.9866,79.4754,79.5125,18717406
02/01/18,80.0563,80.2283,79.4754,79.8936,22483797
03/01/18,79.9912,80.4142,79.9122,80.2655,26061439
04/01/18,80.4885,81.4831,80.47,80.9719,21911974
05/01/18,81.4831,82.1803,81.2694,81.9758,23407110
08/01/18,81.9851,82.3383,81.4317,82.0595,22113049
09/01/18,82.4034,82.4751,81.6691,82.0037,19484317
10/01/18,81.6691,81.9758,81.2508,81.6319,18652201
11/01/18,81.92,81.92,81.0927,81.8736,17808877
12/01/18,82.422,83.4538,82.2175,83.2864,24271531
16/01/18,83.7512,84.3926,81.8089,82.1245,36599736
17/01/18,82.8031,83.9185,82.4963,83.7884,25621164
18/01/18,83.4724,84.2811,83.3422,83.7512,24159683
19/01/18,83.7884,84.2253,83.3422,83.6583,36875013
22/01/18,83.6583,85.1641,83.4166,85.1548,23601555
23/01/18,85.4244,85.7962,85.0897,85.4244,23412841
24/01/18,86.0286,86.8466,85.1269,85.35,33277483
25/01/18,85.9496,86.67,85.4523,85.8241,26383238
26/01/18,86.5584,87.4322,86.0565,87.4322,29172167
29/01/18,88.4361,88.7242,87.1161,87.302,31569940
30/01/18,86.7257,87.0604,85.6103,86.2052,38635053
31/01/18,87.144,88.6778,86.9209,88.3152,48756338
01/02/18,88.1107,89.3005,86.9872,87.6181,47227882
02/02/18,87.0418,87.3485,85.0526,85.3128,47867753
05/02/18,84.1788,86.67,81.7992,81.7992,51031465
06/02/18,80.7674,85.0293,79.243,84.8945,67998564
07/02/18,84.1137,85.3035,82.9146,83.2957,41107592
08/02/18,83.3887,83.5421,78.7875,79.0199,55628657
09/02/18,80.219,82.6637,77.923,81.9665,63499065
12/02/18,82.4824,83.4538,81.7337,82.8496,35720341
13/02/18,82.6637,83.6583,81.6133,83.5002,26407702
14/02/18,82.6538,84.9697,82.5604,84.8016,34960912
15/02/18,85.1751,86.5852,84.6242,86.5292,27823866
16/02/18,86.3331,87.3136,85.7261,85.9129,30596919
20/02/18,85.4226,86.9027,84.9884,86.5852,30911725
21/02/18,86.828,87.1824,85.4366,85.4366,26922503
22/02/18,85.9595,86.5946,85.3152,85.6607,24392753
23/02/18,86.6132,87.8459,86.249,87.8366,26329226
26/02/18,88.1541,89.1346,88.014,89.1066,30199846
27/02/18,89.4054,89.4988,87.9673,87.9673,25869119
28/02/18,88.5649,89.3727,87.435,87.5657,31167338
01/03/18,87.7712,88.3128,85.7634,86.7066,37135561
02/03/18,85.5206,86.9868,84.8483,86.8934,32830389
05/03/18,86.2304,88.0327,86.1557,87.4443,23901578
06/03/18,88.098,88.2381,86.7916,87.1455,22175776
07/03/18,86.9961,87.7251,86.3144,87.6498,26716127
08/03/18,88.0327,88.8077,87.5611,88.1821,25887828
09/03/18,88.9852,90.1525,88.7144,90.1525,36937254
12/03/18,90.1151,90.7781,89.6856,90.3673,26073742
13/03/18,90.582,90.8062,87.7525,88.1634,35387817
14/03/18,88.8264,89.0972,87.3136,87.6405,32131981
15/03/18,87.3416,88.3222,86.6879,87.9486,27610998
16/03/18,88.4155,89.0692,87.7058,88.3408,49081279
19/03/18,87.5377,87.6871,86.0156,86.744,33344085
20/03/18,86.8934,87.5657,86.8467,86.9681,23075240
21/03/18,86.7813,87.8272,86.109,86.3611,24457082
22/03/18,85.2265,85.6794,83.7277,83.8491,38604715
23/03/18,83.5783,84.4748,81.3184,81.4118,44068949
26/03/18,84.6148,87.7805,84.4187,87.5751,56396780
27/03/18,88.6583,88.8442,82.6538,83.5503,56569011
28/03/18,83.8771,85.1938,82.9928,83.4755,52501146
29/03/18,84.2133,86.1837,82.551,85.2312,45867548
02/04/18,84.4841,84.867,81.7199,82.6631,48515417
03/04/18,83.6483,84.0919,82.0748,83.7744,37213837
04/04/18,82.0374,86.6226,81.9254,86.221,35559956
05/04/18,86.3191,86.9074,85.3526,86.2677,29771881
06/04/18,85.4366,86.3424,83.5596,84.26,38026000
09/04/18,85.0164,87.0054,84.6242,84.7642,31533943
10/04/18,86.2771,87.1082,85.5767,86.7346,26939883
11/04/18,85.9222,87.1175,85.4273,85.7821,24872110
12/04/18,86.3144,87.9299,86.3144,87.3883,26758879
13/04/18,87.8272,87.9486,86.3237,86.9214,23346063
16/04/18,87.8459,88.3969,87.2389,87.9393,20288083
17/04/18,88.7144,90.1525,88.6023,89.7136,26771000
18/04/18,89.8536,90.3206,89.2,90.0591,21043287
19/04/18,90.0591,90.6474,89.0319,89.7509,23552541
20/04/18,89.5642,89.7509,87.8272,88.7144,31154377
23/04/18,89.4088,89.919,88.3688,89.0412,22331829
24/04/18,89.8742,90.0871,86.2957,86.9588,34524799
25/04/18,87.1268,87.1268,84.3067,86.2023,33729257
26/04/18,87.3603,88.8544,86.9401,88.0233,42529043
27/04/18,91.1423,91.4225,87.6965,89.4801,48272780
30/04/18,89.9564,90.0184,86.9868,87.3323,41523605
01/05/18,87.0428,88.9852,86.6506,88.7144,31408927
02/05/18,88.705,88.8731,87.0241,87.3229,27471002
03/05/18,86.8093,88.6443,86.3331,87.8459,31142497
04/05/18,87.1455,89.0599,86.772,88.8638,22531325
07/05/18,88.8731,90.3112,88.8077,89.8536,24242019
08/05/18,89.504,89.7976,88.7733,89.4708,23484589
09/05/18,89.6575,90.554,88.7611,90.526,27327410
10/05/18,91.0116,91.4692,90.6287,91.4318,22388119
11/05/18,91.3291,91.3945,90.6194,91.2357,16778316
14/05/18,91.4412,92.1602,90.8715,91.5439,19454124
15/05/18,90.8062,91.3758,89.9657,90.8809,24594010
16/05/18,91.3113,91.3488,90.6126,91.1143,17384742
17/05/18,90.7485,91.4802,89.8763,90.2046,17246716
18/05/18,90.0451,90.908,90.0451,90.3734,17865840
21/05/18,90.9736,91.9209,90.7861,91.5364,19422467
22/05/18,91.6114,92.071,91.1612,91.4426,15441189
23/05/18,90.7017,92.5962,90.3359,92.5305,21251222
24/05/18,92.5915,92.7931,90.7954,92.2023,26649287
25/05/18,92.1929,92.8306,91.7802,92.2491,18363918
29/05/18,91.7615,92.7368,91.1893,91.9209,28670981
30/05/18,92.2023,93.0839,91.8271,92.8025,22158528
31/05/18,93.1214,93.7779,92.4836,92.6993,34140891
01/06/18,93.1118,94.5938,93.0088,94.5282,28655624
04/06/18,94.969,95.5317,94.5854,95.3535,27281623
05/06/18,95.663,95.9725,95.2222,95.8412,23514402
06/06/18,96.1132,96.2257,95.5692,96.1226,21122917
07/06/18,96.2726,96.3101,94.1436,94.6126,28232197
08/06/18,94.8118,95.6161,94.2937,95.316,22165128
11/06/18,95.0721,95.2785,94.4156,94.772,23490894
12/06/18,94.8189,95.1465,94.4907,95.0159,18325228
13/06/18,95.4004,95.6724,94.3125,94.5844,29492875
14/06/18,95.3347,95.6911,94.7251,95.119,25691811
15/06/18,95.2034,95.2222,93.8529,93.9092,65738585
18/06/18,93.7966,94.8283,93.2433,94.5938,23586037
19/06/18,93.459,94.7251,93.3183,94.5938,28653087
20/06/18,95.0721,96.1507,94.8377,95.5411,26180792
21/06/18,95.7333,96.0944,94.6126,94.8564,23198188
22/06/18,94.1718,94.5094,93.4356,94.1718,38923105
25/06/18,93.7873,93.8904,91.255,92.2773,35433333
26/06/18,92.6806,93.8623,92.6149,92.9244,26897244
27/06/18,93.3934,93.806,91.3488,91.4801,31298386
28/06/18,91.33,92.9526,91.2175,92.5024,26650671
29/06/18,92.7837,93.7028,92.221,92.4836,28053214
02/07/18,92.0053,93.8435,91.9115,93.7966,18850112
03/07/18,94.2374,94.3781,92.7931,92.8963,14670275
05/07/18,93.3183,93.7122,92.8774,93.5622,18977402
06/07/18,93.6794,95.1284,93.4778,94.8752,19234627
09/07/18,95.3302,95.8975,94.9605,95.5223,18211980
10/07/18,95.663,96.1413,95.5317,95.7755,19293140
11/07/18,94.8658,95.9819,94.8189,95.6442,19644648
12/07/18,96.3852,97.9233,96.3476,97.7169,24335929
13/07/18,97.8858,99.0393,97.6232,98.8799,24653500
16/07/18,98.8518,99.2457,98.0218,98.3922,21786912
17/07/18,98.1108,99.8834,97.8389,99.3676,25901726
18/07/18,99.3582,99.4614,98.2093,98.5892,29493927
19/07/18,98.411,98.7674,97.4356,97.9139,40171646
20/07/18,101.3653,101.4778,99.4895,99.6677,56038827
23/07/18,99.6959,101.4215,99.5364,101.2621,29706955
24/07/18,101.8248,102.0593,100.5962,100.9714,26316619
25/07/18,101.248,104.2445,100.9151,103.9444,30798058
26/07/18,103.86,104.1039,102.697,102.8096,31372110
27/07/18,103.3348,103.3348,99.5458,100.9901,37005292
30/07/18,100.5306,100.8494,98.2515,98.8236,34668327
31/07/18,99.874,100.0898,98.833,99.4895,27655152
01/08/18,99.4426,99.8328,98.8705,99.6771,23628699
02/08/18,98.8518,101.3746,98.3266,100.887,26104258
03/08/18,101.1027,101.3371,100.1835,101.3278,18659599
06/08/18,101.4028,101.6841,100.8766,101.4122,20265947
07/08/18,101.8154,102.3219,101.4497,102.1156,16080214
08/08/18,102.5376,102.9315,102.0029,102.6877,15487502
09/08/18,102.894,103.316,102.7908,102.8565,13677211
10/08/18,102.622,102.8752,101.6466,102.2281,18183724
13/08/18,102.4532,102.7721,101.384,101.4872,18474884
14/08/18,101.8154,102.9315,101.3278,102.7533,16788314
15/08/18,102.1467,102.6128,100.5744,101.3653,29982806
16/08/18,101.9678,102.4951,101.0263,101.3464,21384289
17/08/18,101.0828,101.5912,100.452,101.2899,18061512
20/08/18,101.224,101.5912,100.2543,100.6215,17914201
21/08/18,100.6685,101.0734,99.6611,99.7835,22881861
22/08/18,99.6611,101.064,99.5952,100.8003,18000639
23/08/18,100.8851,101.8549,100.6215,101.2711,18167723
24/08/18,101.3747,102.2126,101.2711,102.062,17234020
27/08/18,102.8811,103.2295,102.1656,103.1918,19662331
28/08/18,103.512,104.0392,103.3707,103.8132,19151528
29/08/18,103.9921,105.4798,103.8227,105.4703,20818044
30/08/18,105.1408,106.0258,104.9243,105.4044,22798702
31/08/18,105.1549,106.1831,104.9949,105.7622,23222713
04/09/18,104.3688,105.4091,103.7756,105.1785,22634641
05/09/18,104.5194,104.9054,101.7795,102.1467,32872352
06/09/18,101.9208,102.6175,101.224,102.3821,23477624
07/09/18,101.9019,102.3678,100.9604,101.8831,22498646
10/09/18,102.4763,103.2295,102.0243,102.9847,20727906
11/09/18,102.5328,105.0655,102.5234,104.7359,24301774
12/09/18,104.9148,105.3103,104.0486,105.1785,18891064
13/09/18,105.5645,107.0757,105.5645,106.3083,26055620
14/09/18,106.732,107.0804,105.8658,106.7414,19122349
17/09/18,107.0427,107.0521,105.3197,105.5833,20736516
18/09/18,105.6304,107.0474,105.1879,106.5908,22170934
19/09/18,106.4401,106.6943,104.5429,105.1691,21728429
20/09/18,105.7151,107.1463,105.3856,106.9297,23714512
21/09/18,107.3346,108.5492,106.8732,107.5794,71229698
24/09/18,106.4213,108.182,105.6563,107.9654,27334460
25/09/18,108.0878,108.3703,107.0992,107.7583,22668014
26/09/18,107.7771,108.3279,107.0898,107.3157,19352025
27/09/18,108.069,108.1914,107.5229,107.7206,19091299
28/09/18,107.5135,107.8712,107.0333,107.6829,21647811
01/10/18,108.0407,108.9163,108.0219,108.8504,18883079
02/10/18,108.5586,109.067,107.7489,108.4173,20787239
03/10/18,108.6716,109.3871,108.2102,108.4362,16648018
04/10/18,107.9089,108.049,105.1031,106.1953,34821717
05/10/18,106.0447,106.5531,104.171,105.5739,29068859
08/10/18,105.1314,105.4798,102.947,104.3688,29640588
09/10/18,104.6418,106.4684,104.3217,105.6963,26198594
10/10/18,104.7359,104.9807,99.6046,99.953,61376315
11/10/18,99.1903,102.561,98.1076,99.7176,63904282
12/10/18,102.6363,104.7359,100.8568,103.1636,47742109
15/10/18,102.5422,103.0789,100.6938,101.3088,32068103
16/10/18,103.1353,104.896,102.5798,104.51,31610164
17/10/18,105.1502,105.2726,103.1431,104.2369,26548243
18/10/18,103.6626,104.0675,101.5253,102.1562,32506192
19/10/18,102.561,104.3782,101.8831,102.3068,32785475
22/10/18,102.9282,104.0769,101.9114,103.2201,26545607
23/10/18,101.4688,102.5987,98.9644,101.7795,43770429
24/10/18,102.0714,102.1467,95.6503,96.3375,63897759
25/10/18,100.3202,102.8811,99.9436,101.9678,61646819
26/10/18,99.5105,102.3915,98.6348,100.7062,55523104
29/10/18,101.7842,102.3445,95.6878,97.778,55162001
30/10/18,97.5991,98.277,94.2567,97.665,65350878
31/10/18,99.2704,101.8172,99.228,100.565,51062383
01/11/18,100.7909,101.0451,99.3598,99.727,33384201
02/11/18,100.2543,101.0451,98.8373,99.953,37680194
05/11/18,100.1507,101.4406,99.7082,101.224,27922144
06/11/18,101.1016,102.4763,100.066,101.4218,24340248
07/11/18,103.0412,105.6775,103.0035,105.4139,37901704
08/11/18,105.2632,105.6492,104.4252,105.2161,25644105
09/11/18,104.3688,104.9337,102.401,103.1636,32039223
12/11/18,103.0224,103.5308,99.8965,100.6215,33621807
13/11/18,101.2617,102.3821,100.4049,100.6874,35374583
14/11/18,102.2256,102.3769,98.7928,99.2657,39495141
15/11/18,99.2846,101.9419,98.2633,101.4501,38505165
16/11/18,101.261,102.9632,100.9962,102.4052,33502121
19/11/18,102.3863,102.6606,97.9228,98.9347,44773899
20/11/18,96.2679,97.3743,93.9537,96.1828,64052457
21/11/18,97.9701,98.755,96.684,97.5067,28130621
23/11/18,96.6178,98.1686,96.4571,97.4689,13823099
26/11/18,99.0954,100.8354,98.8968,100.6841,32336165
27/11/18,100.495,101.4974,99.6345,101.3177,29124486
28/11/18,102.027,105.28,101.9986,105.0814,46788461
29/11/18,104.3344,105.0767,103.105,104.202,28123195
30/11/18,104.6843,104.9396,103.4171,104.8639,33665624
03/12/18,106.8593,107.2565,104.7126,105.9987,34732772
04/12/18,105.8569,106.5163,102.331,102.6227,45196984
06/12/18,100.0695,103.3036,99.294,103.2563,49107431
07/12/18,102.4903,103.5022,98.6321,99.1238,45044937
10/12/18,99.1049,102.1121,98.2443,101.7433,40801525
11/12/18,103.8332,104.9207,101.6014,102.6889,42381947
12/12/18,104.8639,105.2233,103.1145,103.1523,36183020
13/12/18,103.6251,104.845,102.7268,103.5022,31333362
14/12/18,102.3674,103.3225,99.7669,100.268,47043136
17/12/18,99.6817,100.0505,96.1828,97.2987,56957314
18/12/18,98.112,98.8306,96.9488,98.32,49319196
19/12/18,98.0174,101.0719,95.8424,98.0552,68198186
20/12/18,97.45,98.6415,93.412,95.9937,70334184
21/12/18,96.1072,97.4027,92.1638,92.8919,111242070
24/12/18,92.3718,92.6461,88.8729,89.0147,43935192
26/12/18,89.9698,95.2182,88.854,95.0953,51634793
27/12/18,93.9038,95.6911,91.1614,95.6816,49498509
28/12/18,96.5422,96.8448,94.1118,94.9345,38169312
31/12/18,95.7856,96.8353,94.9818,96.0504,33173765
02/01/19,94.1402,96.2206,93.5633,95.6249,35329345
03/01/19,94.6603,94.7407,91.9179,92.107,42578410
04/01/19,94.301,96.9393,93.5539,96.3909,44060620
07/01/19,96.1166,97.6562,95.4925,96.5138,35656136
08/01/19,97.4405,98.32,96.186,97.2136,31514415
09/01/19,98.216,99.1805,97.6339,98.6037,32280840
10/01/19,97.6108,98.112,96.8164,97.9701,30067556
11/01/19,97.5824,97.8188,96.1166,97.2136,28314202
14/01/19,96.3625,97.2813,95.7573,96.5043,28437079
15/01/19,96.9393,99.3413,96.3436,99.3035,31587616
16/01/19,99.5399,100.4808,99.2562,99.6534,29853865
17/01/19,99.294,100.8307,99.0671,100.3532,28393015
18/01/19,101.6203,102.0364,100.1546,101.8568,37427587
22/01/19,100.9489,101.2799,99.1616,99.9371,32371253
23/01/19,100.3532,101.2232,99.6155,100.9111,25874294
24/01/19,101.0529,101.1853,99.6155,100.4288,23164838
25/01/19,101.4123,102.0175,100.7976,101.3461,31218193
28/01/19,100.4856,100.6936,98.9725,99.3697,29476719
29/01/19,99.1805,99.2657,96.6178,97.346,31490547
30/01/19,98.9347,100.599,98.6604,100.599,49471866
31/01/19,98.1592,99.5021,97.5729,98.755,55636391
01/02/19,98.1356,98.4428,96.788,97.1947,35535690
04/02/19,97.2798,100.0505,97.1852,99.9938,31315282
05/02/19,100.2964,101.4407,100.2019,101.3934,27325365
06/02/19,101.1853,101.1853,99.7952,100.268,20609759
07/02/19,99.469,99.852,98.6226,99.5493,29760697
08/02/19,98.7172,100.0316,98.5945,99.9276,21461093
11/02/19,100.4288,100.7882,99.2609,99.5304,18914123
12/02/19,100.3721,101.3177,99.7479,101.0813,25056595
13/02/19,101.6582,101.9229,100.9111,101.0057,18394869
14/02/19,100.5328,101.4596,99.9182,101.0908,21784703
15/02/19,102.0459,102.4147,101.528,102.339,26606886
19/02/19,101.9324,102.7551,101.9229,102.2918,18038460
20/02/19,102.4365,102.5125,100.9454,101.7622,21607671
21/02/19,101.5248,103.975,101.4963,103.9085,29063231
22/02/19,104.5164,105.6085,104.2979,105.3901,27763218
25/02/19,106.1404,106.5393,105.6655,105.9789,23750599
26/02/19,105.6655,107.546,105.5801,106.7102,21536733
27/02/19,106.0739,106.7102,105.3046,106.5298,21487062
28/02/19,106.4063,107.2041,106.1119,106.3968,29083934
01/03/19,107.2136,107.337,106.0502,106.8717,23501169
04/03/19,107.337,107.5555,105.2287,106.6152,26608014
05/03/19,106.6057,106.7387,105.637,106.0834,19538318
06/03/19,106.2449,106.9951,105.827,106.1309,17686996
07/03/19,105.7985,105.9409,104.3407,104.8393,25338954
08/03/19,103.6711,105.1432,103.3292,104.9532,22818430
11/03/19,105.4091,107.2705,105.3996,107.1566,26491618
12/03/19,107.1471,108.2583,106.9855,107.9069,26132717
13/03/19,108.3912,109.2175,108.0588,108.7426,35513771
14/03/19,108.7806,109.4074,108.5812,108.8281,30763367
15/03/19,109.5404,111.3543,108.8281,110.0817,54630661
18/03/19,110.3286,111.6962,110.2147,111.6582,31207596
19/03/19,112.1521,112.4845,111.1074,111.7342,37588697
20/03/19,111.4873,112.7789,110.8415,111.6108,28113343
21/03/19,111.2451,114.7448,111.2024,114.175,29854446
22/03/19,113.4912,113.5767,111.1549,111.1644,33624528
25/03/19,110.699,112.0761,110.4734,111.7437,27067117
26/03/19,112.6554,112.7362,110.9744,111.9811,26097665
27/03/19,111.9479,112.2661,109.7127,110.8985,22733427
28/03/19,111.5348,111.6677,110.2906,111.0504,18334755
29/03/19,112.1331,112.3705,111.0789,112.0096,25399752
01/04/19,112.9688,113.1194,112.1616,113.0353,22789103
02/04/19,113.0733,113.4722,112.5605,113.1968,18142297
03/04/19,113.8331,114.3744,113.1588,113.9376,22860744
04/04/19,114.061,114.1845,112.4275,113.3582,20112848
05/04/19,113.3867,114.1845,113.3677,113.8616,15826245
08/04/19,113.7856,113.985,112.6744,113.8996,15116186
09/04/19,112.6649,113.5292,112.6175,113.2823,17611981
10/04/19,113.7381,114.2985,113.5292,114.1465,16477169
11/04/19,114.4789,114.7733,113.8901,114.2795,14209121
12/04/19,114.5739,114.8968,114.3174,114.8683,19745143
15/04/19,114.8588,115.4666,114.5074,114.9633,15792572
16/04/19,115.5236,115.5331,114.061,114.6973,14071787
17/04/19,115.1437,115.723,114.4789,115.6471,19300938
18/04/19,116.0459,117.3091,115.2024,117.1666,27990998
22/04/19,116.4543,117.7649,116.4068,117.537,15648724
23/04/19,117.8599,119.2655,117.6035,119.1325,24025521
24/04/19,119.4649,119.5219,118.2588,118.7241,31256980
25/04/19,123.5202,124.7643,122.3521,122.656,38033892
26/04/19,123.1783,123.9525,122.5325,123.3588,23654933
29/04/19,123.3683,123.6342,122.8459,123.2448,16324183
30/04/19,123.2828,124.128,122.8884,124.0331,24166503
01/05/19,123.9666,124.0805,121.2789,121.4498,26821692
02/05/19,121.5448,121.5638,119.2085,119.8638,27350161
03/05/19,120.956,122.9219,120.8515,122.4185,24911126
06/05/19,120.0347,122.0956,119.7688,121.7062,24239464
07/05/19,120.1012,120.785,117.9739,119.2085,36017661
08/05/19,119.1325,120.0158,118.4772,119.199,28418996
09/05/19,118.0403,119.4649,117.3565,119.1895,27235835
10/05/19,118.6292,121.4973,117.594,120.7375,30915084
13/05/19,117.8694,119.237,116.8532,117.1476,33944923
14/05/19,117.6415,119.5504,117.48,118.4582,25266315
15/05/19,118.4426,120.7779,117.9088,120.1202,24722708
16/05/19,120.816,123.3229,120.5396,122.894,30112216
